Dataset	Base	field	min	median	mean	max	#dom	tau	p-value	|tau|
SRTed(19)	whole	field_11	-5.102	0.035	8.053178262019236e-17	5.111	11823.000	0.035	0.000	0.035
SRTed(19)	whole	field_12	-2.134	-0.091	-1.4724094583542632e-17	46.427	11823.000	-0.056	0.000	0.056
SRTed(19)	whole	field_13	-5.223	0.023	-1.3942816095436288e-16	6.252	11823.000	-0.117	0.000	0.117
SRTed(19)	whole	field_14	-9.210	0.055	-2.884720571469577e-17	29.762	11823.000	0.036	0.000	0.036
SRTed(19)	whole	field_15	-24.308	0.037	-7.091604738196044e-17	46.545	11823.000	-0.020	0.002	0.020
SRTed(19)	whole	field_16	-4.296	-0.071	-5.04826100007176e-17	13.702	11823.000	0.041	0.000	0.041
SRTed(19)	whole	field_17	-4.940	0.061	4.8078676191159615e-18	7.618	11823.000	-0.079	0.000	0.079
SRTed(19)	whole	field_18	-28.315	-0.026	-5.3487527262665073e-17	56.980	11823.000	-0.002	0.711	0.002
SRTed(19)	whole	field_19	-30.753	-0.086	1.490438961925948e-16	71.131	11823.000	0.007	0.252	0.007
SRTed(20)	whole	field_1	-2.002	-0.183	-4.807867619115962e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(20)	whole	field_2	-3.536	-0.148	-7.211801428673942e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(20)	whole	field_3	-4.253	-0.187	3.846294095292769e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(20)	whole	field_4	-1.653	-0.205	6.009834523894952e-19	29.283	11823.000	0.069	0.000	0.069
SRTed(20)	whole	field_5	-7.049	0.061	6.731014666762346e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(20)	whole	field_6	-4.518	-0.154	-7.211801428673943e-18	6.198	11823.000	-0.116	0.000	0.116
SRTed(20)	whole	field_7	-3.616	-0.183	6.130031214372851e-17	4.600	11823.000	-0.055	0.000	0.055
SRTed(20)	whole	field_8	-4.449	-0.023	-1.490438961925948e-16	5.879	11823.000	0.189	0.000	0.189
SRTed(20)	whole	field_9	-4.406	-0.054	-1.9471863857419644e-16	10.121	11823.000	-0.086	0.000	0.086
SRTed(20)	whole	field_10	-6.399	0.111	-1.634674990499427e-16	10.193	11823.000	-0.032	0.000	0.032
SRTed(20)	whole	field_11	-5.102	0.035	2.0553634071720736e-16	5.111	11823.000	0.035	0.000	0.035
SRTed(20)	whole	field_12	-2.134	-0.091	-6.009834523894952e-19	46.427	11823.000	-0.056	0.000	0.056
SRTed(20)	whole	field_13	-5.223	0.023	-1.8149700262162755e-16	6.252	11823.000	-0.117	0.000	0.117
SRTed(20)	whole	field_14	-9.210	0.055	-2.632307521465989e-16	29.762	11823.000	0.036	0.000	0.036
SRTed(20)	whole	field_15	-24.308	0.037	-6.731014666762346e-16	46.545	11823.000	-0.020	0.002	0.020
SRTed(20)	whole	field_16	-4.296	-0.071	5.288654381027558e-17	13.702	11823.000	0.041	0.000	0.041
SRTed(20)	whole	field_17	-4.940	0.061	4.0866874762485673e-17	7.618	11823.000	-0.079	0.000	0.079
SRTed(20)	whole	field_18	-28.315	-0.026	-2.7044255357527286e-17	56.980	11823.000	-0.002	0.711	0.002
SRTed(20)	whole	field_19	-30.753	-0.086	3.1251139524253754e-17	71.131	11823.000	0.007	0.252	0.007
SRTed(20)	whole	field_20	-2.399	-0.023	-1.153888228587831e-16	2.456	11823.000	0.060	0.000	0.060
SRTed(21)	whole	field_1	-2.002	-0.183	-5.288654381027558e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(21)	whole	field_2	-3.536	-0.148	-2.7645238809916778e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(21)	whole	field_3	-4.253	-0.187	8.894555095364529e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(21)	whole	field_4	-1.653	-0.205	8.413768333452932e-18	29.283	11823.000	0.069	0.000	0.069
SRTed(21)	whole	field_5	-7.049	0.061	-3.365507333381173e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(21)	whole	field_6	-4.518	-0.154	1.0817702143010914e-16	6.198	11823.000	-0.116	0.000	0.116
SRTed(21)	whole	field_7	-3.616	-0.183	7.331998119151842e-17	4.600	11823.000	-0.055	0.000	0.055
SRTed(21)	whole	field_8	-4.449	-0.023	-1.6827536666905864e-17	5.879	11823.000	0.189	0.000	0.189
SRTed(21)	whole	field_9	-4.406	-0.054	9.615735238231923e-18	10.121	11823.000	-0.086	0.000	0.086
SRTed(21)	whole	field_10	-6.399	0.111	9.375341857276125e-17	10.193	11823.000	-0.032	0.000	0.032
SRTed(21)	whole	field_11	-5.102	0.035	8.053178262019236e-17	5.111	11823.000	0.035	0.000	0.035
SRTed(21)	whole	field_12	-2.134	-0.091	-1.3522127678763643e-17	46.427	11823.000	-0.056	0.000	0.056
SRTed(21)	whole	field_13	-5.223	0.023	0.0	6.252	11823.000	-0.117	0.000	0.117
SRTed(21)	whole	field_14	-9.210	0.055	-1.3221635952568895e-16	29.762	11823.000	0.036	0.000	0.036
SRTed(21)	whole	field_15	-24.308	0.037	3.4376253476679125e-16	46.545	11823.000	-0.020	0.002	0.020
SRTed(21)	whole	field_16	-4.296	-0.071	-8.654161714408731e-17	13.702	11823.000	0.041	0.000	0.041
SRTed(21)	whole	field_17	-4.940	0.061	-1.9712257238375443e-16	7.618	11823.000	-0.079	0.000	0.079
SRTed(21)	whole	field_18	-28.315	-0.026	-4.2068841667264664e-17	56.980	11823.000	-0.002	0.711	0.002
SRTed(21)	whole	field_19	-30.753	-0.086	0.0	71.131	11823.000	0.007	0.252	0.007
SRTed(21)	whole	field_20	-2.399	-0.023	1.9231470476463846e-17	2.456	11823.000	0.060	0.000	0.060
SRTed(21)	whole	field_21	-2.619	0.066	7.692588190585538e-17	2.971	11823.000	0.024	0.000	0.024
SRTed(22)	whole	field_1	-2.002	-0.183	6.009834523894953e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(22)	whole	field_2	-3.536	-0.148	-1.3582226024002591e-16	29.852	11823.000	0.089	0.000	0.089
SRTed(22)	whole	field_3	-4.253	-0.187	7.211801428673943e-18	7.046	11823.000	0.062	0.000	0.062
SRTed(22)	whole	field_4	-1.653	-0.205	-7.812784881063438e-18	29.283	11823.000	0.069	0.000	0.069
SRTed(22)	whole	field_5	-7.049	0.061	2.4039338095579807e-18	7.083	11823.000	-0.069	0.000	0.069
SRTed(22)	whole	field_6	-4.518	-0.154	2.4039338095579807e-18	6.198	11823.000	-0.116	0.000	0.116
SRTed(22)	whole	field_7	-3.616	-0.183	3.72609740481487e-17	4.600	11823.000	-0.055	0.000	0.055
SRTed(22)	whole	field_8	-4.449	-0.023	-4.928064309593861e-17	5.879	11823.000	0.189	0.000	0.189
SRTed(22)	whole	field_9	-4.406	-0.054	-9.615735238231923e-18	10.121	11823.000	-0.086	0.000	0.086
SRTed(22)	whole	field_10	-6.399	0.111	2.0433437381242837e-17	10.193	11823.000	-0.032	0.000	0.032
SRTed(22)	whole	field_11	-5.102	0.035	7.211801428673942e-17	5.111	11823.000	0.035	0.000	0.035
SRTed(22)	whole	field_12	-2.134	-0.091	-1.502458630973738e-18	46.427	11823.000	-0.056	0.000	0.056
SRTed(22)	whole	field_13	-5.223	0.023	-7.45219480962974e-17	6.252	11823.000	-0.117	0.000	0.117
SRTed(22)	whole	field_14	-9.210	0.055	-3.690038397671501e-16	29.762	11823.000	0.036	0.000	0.036
SRTed(22)	whole	field_15	-24.308	0.037	-3.846294095292769e-17	46.545	11823.000	-0.020	0.002	0.020
SRTed(22)	whole	field_16	-4.296	-0.071	3.365507333381173e-17	13.702	11823.000	0.041	0.000	0.041
SRTed(22)	whole	field_17	-4.940	0.061	-5.5290477619833556e-17	7.618	11823.000	-0.079	0.000	0.079
SRTed(22)	whole	field_18	-28.315	-0.026	-1.1598980631117259e-16	56.980	11823.000	-0.002	0.711	0.002
SRTed(22)	whole	field_19	-30.753	-0.086	-7.211801428673942e-17	71.131	11823.000	0.007	0.252	0.007
SRTed(22)	whole	field_20	-2.399	-0.023	-1.3462029333524692e-16	2.456	11823.000	0.060	0.000	0.060
SRTed(22)	whole	field_21	-2.619	0.066	-1.153888228587831e-16	2.971	11823.000	0.024	0.000	0.024
SRTed(22)	whole	field_22	-3.168	-0.099	1.7308323428817462e-16	3.387	11823.000	0.168	0.000	0.168
SRTed(23)	whole	field_1	-2.002	-0.183	-9.615735238231923e-18	6.832	11823.000	0.038	0.000	0.038
SRTed(23)	whole	field_2	-3.536	-0.148	-9.134948476320327e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(23)	whole	field_3	-4.253	-0.187	4.807867619115962e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(23)	whole	field_4	-1.653	-0.205	-5.889637833417053e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(23)	whole	field_5	-7.049	0.061	-5.04826100007176e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(23)	whole	field_6	-4.518	-0.154	3.605900714336971e-17	6.198	11823.000	-0.116	0.000	0.116
SRTed(23)	whole	field_7	-3.616	-0.183	4.2068841667264664e-17	4.600	11823.000	-0.055	0.000	0.055
SRTed(23)	whole	field_8	-4.449	-0.023	-4.807867619115962e-17	5.879	11823.000	0.189	0.000	0.189
SRTed(23)	whole	field_9	-4.406	-0.054	6.731014666762346e-17	10.121	11823.000	-0.086	0.000	0.086
SRTed(23)	whole	field_10	-6.399	0.111	9.856128619187722e-17	10.193	11823.000	-0.032	0.000	0.032
SRTed(23)	whole	field_11	-5.102	0.035	-8.77435840488663e-17	5.111	11823.000	0.035	0.000	0.035
SRTed(23)	whole	field_12	-2.134	-0.091	-2.7044255357527284e-18	46.427	11823.000	-0.056	0.000	0.056
SRTed(23)	whole	field_13	-5.223	0.023	-4.687670928638063e-17	6.252	11823.000	-0.117	0.000	0.117
SRTed(23)	whole	field_14	-9.210	0.055	-4.3270808572043657e-16	29.762	11823.000	0.036	0.000	0.036
SRTed(23)	whole	field_15	-24.308	0.037	2.295756788127872e-16	46.545	11823.000	-0.020	0.002	0.020
SRTed(23)	whole	field_16	-4.296	-0.071	4.0866874762485673e-17	13.702	11823.000	0.041	0.000	0.041
SRTed(23)	whole	field_17	-4.940	0.061	7.692588190585538e-17	7.618	11823.000	-0.079	0.000	0.079
SRTed(23)	whole	field_18	-28.315	-0.026	4.507375892921214e-17	56.980	11823.000	-0.002	0.711	0.002
SRTed(23)	whole	field_19	-30.753	-0.086	-2.4039338095579807e-18	71.131	11823.000	0.007	0.252	0.007
SRTed(23)	whole	field_20	-2.399	-0.023	-1.9231470476463846e-17	2.456	11823.000	0.060	0.000	0.060
SRTed(23)	whole	field_21	-2.619	0.066	0.0	2.971	11823.000	0.024	0.000	0.024
SRTed(23)	whole	field_22	-3.168	-0.099	2.884720571469577e-17	3.387	11823.000	0.168	0.000	0.168
SRTed(23)	whole	field_23	-2.313	0.052	1.5385176381171077e-16	2.383	11823.000	0.051	0.000	0.051
SRTed(24)	whole	field_1	-2.002	-0.183	6.009834523894953e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(24)	whole	field_2	-3.536	-0.148	-4.5674742381601636e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(24)	whole	field_3	-4.253	-0.187	-3.365507333381173e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(24)	whole	field_4	-1.653	-0.205	-2.4039338095579807e-18	29.283	11823.000	0.069	0.000	0.069
SRTed(24)	whole	field_5	-7.049	0.061	7.932981571541337e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(24)	whole	field_6	-4.518	-0.154	-9.856128619187722e-17	6.198	11823.000	-0.116	0.000	0.116
SRTed(24)	whole	field_7	-3.616	-0.183	2.7645238809916778e-17	4.600	11823.000	-0.055	0.000	0.055
SRTed(24)	whole	field_8	-4.449	-0.023	-1.8269896952640655e-16	5.879	11823.000	0.189	0.000	0.189
SRTed(24)	whole	field_9	-4.406	-0.054	-2.7885632190872576e-16	10.121	11823.000	-0.086	0.000	0.086
SRTed(24)	whole	field_10	-6.399	0.111	-2.1635404286021827e-17	10.193	11823.000	-0.032	0.000	0.032
SRTed(24)	whole	field_11	-5.102	0.035	2.9448189167085267e-16	5.111	11823.000	0.035	0.000	0.035
SRTed(24)	whole	field_12	-2.134	-0.091	-4.537425065540689e-17	46.427	11823.000	-0.056	0.000	0.056
SRTed(24)	whole	field_13	-5.223	0.023	-1.5625569762126877e-17	6.252	11823.000	-0.117	0.000	0.117
SRTed(24)	whole	field_14	-9.210	0.055	-1.0817702143010914e-17	29.762	11823.000	0.036	0.000	0.036
SRTed(24)	whole	field_15	-24.308	0.037	6.478601616758758e-16	46.545	11823.000	-0.020	0.002	0.020
SRTed(24)	whole	field_16	-4.296	-0.071	-2.1635404286021827e-17	13.702	11823.000	0.041	0.000	0.041
SRTed(24)	whole	field_17	-4.940	0.061	8.654161714408731e-17	7.618	11823.000	-0.079	0.000	0.079
SRTed(24)	whole	field_18	-28.315	-0.026	3.2453106429032744e-17	56.980	11823.000	-0.002	0.711	0.002
SRTed(24)	whole	field_19	-30.753	-0.086	-2.0433437381242837e-16	71.131	11823.000	0.007	0.252	0.007
SRTed(24)	whole	field_20	-2.399	-0.023	-9.615735238231924e-17	2.456	11823.000	0.060	0.000	0.060
SRTed(24)	whole	field_21	-2.619	0.066	-7.692588190585538e-17	2.971	11823.000	0.024	0.000	0.024
SRTed(24)	whole	field_22	-3.168	-0.099	-1.9231470476463846e-17	3.387	11823.000	0.168	0.000	0.168
SRTed(24)	whole	field_23	-2.313	0.052	1.153888228587831e-16	2.383	11823.000	0.051	0.000	0.051
SRTed(24)	whole	field_24	-2.674	-0.107	-1.6827536666905864e-17	3.231	11823.000	0.037	0.000	0.037
SRTed(25)	whole	field_1	-2.002	-0.183	2.1635404286021827e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(25)	whole	field_2	-3.536	-0.148	-7.812784881063438e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(25)	whole	field_3	-4.253	-0.187	4.3270808572043655e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(25)	whole	field_4	-1.653	-0.205	-3.3054089881422237e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(25)	whole	field_5	-7.049	0.061	1.2019669047789904e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(25)	whole	field_6	-4.518	-0.154	-8.173374952497135e-17	6.198	11823.000	-0.116	0.000	0.116
SRTed(25)	whole	field_7	-3.616	-0.183	7.091604738196044e-17	4.600	11823.000	-0.055	0.000	0.055
SRTed(25)	whole	field_8	-4.449	-0.023	-8.654161714408731e-17	5.879	11823.000	0.189	0.000	0.189
SRTed(25)	whole	field_9	-4.406	-0.054	1.2740849190657298e-16	10.121	11823.000	-0.086	0.000	0.086
SRTed(25)	whole	field_10	-6.399	0.111	2.343835464319031e-16	10.193	11823.000	-0.032	0.000	0.032
SRTed(25)	whole	field_11	-5.102	0.035	-5.889637833417053e-17	5.111	11823.000	0.035	0.000	0.035
SRTed(25)	whole	field_12	-2.134	-0.091	-4.507375892921214e-18	46.427	11823.000	-0.056	0.000	0.056
SRTed(25)	whole	field_13	-5.223	0.023	3.72609740481487e-17	6.252	11823.000	-0.117	0.000	0.117
SRTed(25)	whole	field_14	-9.210	0.055	-5.505008423887776e-16	29.762	11823.000	0.036	0.000	0.036
SRTed(25)	whole	field_15	-24.308	0.037	2.403933809557981e-17	46.545	11823.000	-0.020	0.002	0.020
SRTed(25)	whole	field_16	-4.296	-0.071	2.4039338095579807e-18	13.702	11823.000	0.041	0.000	0.041
SRTed(25)	whole	field_17	-4.940	0.061	-8.173374952497135e-17	7.618	11823.000	-0.079	0.000	0.079
SRTed(25)	whole	field_18	-28.315	-0.026	-2.391914140510191e-16	56.980	11823.000	-0.002	0.711	0.002
SRTed(25)	whole	field_19	-30.753	-0.086	-5.04826100007176e-17	71.131	11823.000	0.007	0.252	0.007
SRTed(25)	whole	field_20	-2.399	-0.023	0.0	2.456	11823.000	0.060	0.000	0.060
SRTed(25)	whole	field_21	-2.619	0.066	1.9231470476463846e-17	2.971	11823.000	0.024	0.000	0.024
SRTed(25)	whole	field_22	-3.168	-0.099	-9.615735238231923e-18	3.387	11823.000	0.168	0.000	0.168
SRTed(25)	whole	field_23	-2.313	0.052	1.5385176381171077e-16	2.383	11823.000	0.051	0.000	0.051
SRTed(25)	whole	field_24	-2.674	-0.107	2.403933809557981e-17	3.231	11823.000	0.037	0.000	0.037
SRTed(25)	whole	field_25	-2.278	-0.086	-9.615735238231923e-18	3.371	11823.000	0.043	0.000	0.043
SRTed(26)	whole	field_1	-2.002	-0.183	-6.971408047718144e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(26)	whole	field_2	-3.536	-0.148	4.4472775476822646e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(26)	whole	field_3	-4.253	-0.187	1.9231470476463846e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(26)	whole	field_4	-1.653	-0.205	-1.6827536666905864e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(26)	whole	field_5	-7.049	0.061	-1.2019669047789904e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(26)	whole	field_6	-4.518	-0.154	1.634674990499427e-16	6.198	11823.000	-0.116	0.000	0.116
SRTed(26)	whole	field_7	-3.616	-0.183	2.5000911619403003e-16	4.600	11823.000	-0.055	0.000	0.055
SRTed(26)	whole	field_8	-4.449	-0.023	7.091604738196044e-17	5.879	11823.000	0.189	0.000	0.189
SRTed(26)	whole	field_9	-4.406	-0.054	1.5385176381171077e-16	10.121	11823.000	-0.086	0.000	0.086
SRTed(26)	whole	field_10	-6.399	0.111	5.889637833417053e-17	10.193	11823.000	-0.032	0.000	0.032
SRTed(26)	whole	field_11	-5.102	0.035	-1.4423602857347886e-17	5.111	11823.000	0.035	0.000	0.035
SRTed(26)	whole	field_12	-2.134	-0.091	-6.009834523894952e-19	46.427	11823.000	-0.056	0.000	0.056
SRTed(26)	whole	field_13	-5.223	0.023	1.0817702143010914e-17	6.252	11823.000	-0.117	0.000	0.117
SRTed(26)	whole	field_14	-9.210	0.055	8.894555095364529e-17	29.762	11823.000	0.036	0.000	0.036
SRTed(26)	whole	field_15	-24.308	0.037	-5.408851071505457e-17	46.545	11823.000	-0.020	0.002	0.020
SRTed(26)	whole	field_16	-4.296	-0.071	-2.884720571469577e-17	13.702	11823.000	0.041	0.000	0.041
SRTed(26)	whole	field_17	-4.940	0.061	-1.2500455809701501e-16	7.618	11823.000	-0.079	0.000	0.079
SRTed(26)	whole	field_18	-28.315	-0.026	-1.742852011929536e-17	56.980	11823.000	-0.002	0.711	0.002
SRTed(26)	whole	field_19	-30.753	-0.086	9.134948476320327e-17	71.131	11823.000	0.007	0.252	0.007
SRTed(26)	whole	field_20	-2.399	-0.023	-9.615735238231924e-17	2.456	11823.000	0.060	0.000	0.060
SRTed(26)	whole	field_21	-2.619	0.066	-1.5385176381171077e-16	2.971	11823.000	0.024	0.000	0.024
SRTed(26)	whole	field_22	-3.168	-0.099	9.615735238231924e-17	3.387	11823.000	0.168	0.000	0.168
SRTed(26)	whole	field_23	-2.313	0.052	3.846294095292769e-17	2.383	11823.000	0.051	0.000	0.051
SRTed(26)	whole	field_24	-2.674	-0.107	-2.403933809557981e-17	3.231	11823.000	0.037	0.000	0.037
SRTed(26)	whole	field_25	-2.278	-0.086	9.615735238231923e-18	3.371	11823.000	0.043	0.000	0.043
SRTed(26)	whole	field_26	-3.168	-0.226	9.495538547754024e-17	3.632	11823.000	0.023	0.000	0.023
SRTed(27)	whole	field_1	-2.002	-0.183	3.846294095292769e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(27)	whole	field_2	-3.536	-0.148	-6.250227904850751e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(27)	whole	field_3	-4.253	-0.187	9.615735238231923e-18	7.046	11823.000	0.062	0.000	0.062
SRTed(27)	whole	field_4	-1.653	-0.205	-8.533965023930833e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(27)	whole	field_5	-7.049	0.061	-9.856128619187722e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(27)	whole	field_6	-4.518	-0.154	-2.019304400028704e-16	6.198	11823.000	-0.116	0.000	0.116
SRTed(27)	whole	field_7	-3.616	-0.183	-7.932981571541337e-17	4.600	11823.000	-0.055	0.000	0.055
SRTed(27)	whole	field_8	-4.449	-0.023	4.5674742381601636e-17	5.879	11823.000	0.189	0.000	0.189
SRTed(27)	whole	field_9	-4.406	-0.054	1.009652200014352e-16	10.121	11823.000	-0.086	0.000	0.086
SRTed(27)	whole	field_10	-6.399	0.111	1.4784192928781583e-16	10.193	11823.000	-0.032	0.000	0.032
SRTed(27)	whole	field_11	-5.102	0.035	-2.2116191047933423e-16	5.111	11823.000	0.035	0.000	0.035
SRTed(27)	whole	field_12	-2.134	-0.091	2.373884636938506e-17	46.427	11823.000	-0.056	0.000	0.056
SRTed(27)	whole	field_13	-5.223	0.023	-1.7428520119295362e-16	6.252	11823.000	-0.117	0.000	0.117
SRTed(27)	whole	field_14	-9.210	0.055	-5.444910078648827e-16	29.762	11823.000	0.036	0.000	0.036
SRTed(27)	whole	field_15	-24.308	0.037	-8.149335614401555e-16	46.545	11823.000	-0.020	0.002	0.020
SRTed(27)	whole	field_16	-4.296	-0.071	-3.846294095292769e-17	13.702	11823.000	0.041	0.000	0.041
SRTed(27)	whole	field_17	-4.940	0.061	-7.932981571541337e-17	7.618	11823.000	-0.079	0.000	0.079
SRTed(27)	whole	field_18	-28.315	-0.026	-1.0637407107294065e-16	56.980	11823.000	-0.002	0.711	0.002
SRTed(27)	whole	field_19	-30.753	-0.086	3.7020580667192903e-16	71.131	11823.000	0.007	0.252	0.007
SRTed(27)	whole	field_20	-2.399	-0.023	-5.769441142939154e-17	2.456	11823.000	0.060	0.000	0.060
SRTed(27)	whole	field_21	-2.619	0.066	0.0	2.971	11823.000	0.024	0.000	0.024
SRTed(27)	whole	field_22	-3.168	-0.099	-1.9231470476463846e-17	3.387	11823.000	0.168	0.000	0.168
SRTed(27)	whole	field_23	-2.313	0.052	3.846294095292769e-17	2.383	11823.000	0.051	0.000	0.051
SRTed(27)	whole	field_24	-2.674	-0.107	4.0866874762485673e-17	3.231	11823.000	0.037	0.000	0.037
SRTed(27)	whole	field_25	-2.278	-0.086	7.692588190585538e-17	3.371	11823.000	0.043	0.000	0.043
SRTed(27)	whole	field_26	-3.168	-0.226	4.687670928638063e-17	3.632	11823.000	0.023	0.000	0.023
SRTed(27)	whole	field_27	-4.887	0.034	-3.665999059575921e-16	5.156	11823.000	-0.077	0.000	0.077
SRTed(28)	whole	field_1	-2.002	-0.183	-4.8078676191159615e-18	6.832	11823.000	0.038	0.000	0.038
SRTed(28)	whole	field_2	-3.536	-0.148	-1.5625569762126877e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(28)	whole	field_3	-4.253	-0.187	9.615735238231923e-18	7.046	11823.000	0.062	0.000	0.062
SRTed(28)	whole	field_4	-1.653	-0.205	-1.502458630973738e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(28)	whole	field_5	-7.049	0.061	-9.615735238231923e-18	7.083	11823.000	-0.069	0.000	0.069
SRTed(28)	whole	field_6	-4.518	-0.154	2.4039338095579807e-18	6.198	11823.000	-0.116	0.000	0.116
SRTed(28)	whole	field_7	-3.616	-0.183	9.615735238231923e-18	4.600	11823.000	-0.055	0.000	0.055
SRTed(28)	whole	field_8	-4.449	-0.023	-5.04826100007176e-17	5.879	11823.000	0.189	0.000	0.189
SRTed(28)	whole	field_9	-4.406	-0.054	-1.2019669047789904e-17	10.121	11823.000	-0.086	0.000	0.086
SRTed(28)	whole	field_10	-6.399	0.111	1.8029503571684855e-17	10.193	11823.000	-0.032	0.000	0.032
SRTed(28)	whole	field_11	-5.102	0.035	-9.615735238231923e-18	5.111	11823.000	0.035	0.000	0.035
SRTed(28)	whole	field_12	-2.134	-0.091	-4.507375892921214e-18	46.427	11823.000	-0.056	0.000	0.056
SRTed(28)	whole	field_13	-5.223	0.023	-1.4423602857347886e-17	6.252	11823.000	-0.117	0.000	0.117
SRTed(28)	whole	field_14	-9.210	0.055	-1.7428520119295362e-16	29.762	11823.000	0.036	0.000	0.036
SRTed(28)	whole	field_15	-24.308	0.037	-3.377527002428963e-16	46.545	11823.000	-0.020	0.002	0.020
SRTed(28)	whole	field_16	-4.296	-0.071	-1.2019669047789904e-17	13.702	11823.000	0.041	0.000	0.041
SRTed(28)	whole	field_17	-4.940	0.061	-4.5674742381601636e-17	7.618	11823.000	-0.079	0.000	0.079
SRTed(28)	whole	field_18	-28.315	-0.026	-5.709342797700205e-17	56.980	11823.000	-0.002	0.711	0.002
SRTed(28)	whole	field_19	-30.753	-0.086	5.5290477619833556e-17	71.131	11823.000	0.007	0.252	0.007
SRTed(28)	whole	field_20	-2.399	-0.023	-5.769441142939154e-17	2.456	11823.000	0.060	0.000	0.060
SRTed(28)	whole	field_21	-2.619	0.066	-3.846294095292769e-17	2.971	11823.000	0.024	0.000	0.024
SRTed(28)	whole	field_22	-3.168	-0.099	0.0	3.387	11823.000	0.168	0.000	0.168
SRTed(28)	whole	field_23	-2.313	0.052	7.692588190585538e-17	2.383	11823.000	0.051	0.000	0.051
SRTed(28)	whole	field_24	-2.674	-0.107	-2.52413050003588e-17	3.231	11823.000	0.037	0.000	0.037
SRTed(28)	whole	field_25	-2.278	-0.086	1.9231470476463846e-17	3.371	11823.000	0.043	0.000	0.043
SRTed(28)	whole	field_26	-3.168	-0.226	6.009834523894952e-18	3.632	11823.000	0.023	0.000	0.023
SRTed(28)	whole	field_27	-4.887	0.034	-4.3270808572043655e-17	5.156	11823.000	-0.077	0.000	0.077
SRTed(28)	whole	field_28	-1.224	-0.224	8.654161714408731e-17	4.040	11823.000	0.001	0.829	0.001
SRTed(29)	whole	field_1	-2.002	-0.183	-4.8078676191159615e-18	6.832	11823.000	0.038	0.000	0.038
SRTed(29)	whole	field_2	-3.536	-0.148	-1.5625569762126877e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(29)	whole	field_3	-4.253	-0.187	9.615735238231923e-18	7.046	11823.000	0.062	0.000	0.062
SRTed(29)	whole	field_4	-1.653	-0.205	-1.502458630973738e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(29)	whole	field_5	-7.049	0.061	-9.615735238231923e-18	7.083	11823.000	-0.069	0.000	0.069
SRTed(29)	whole	field_6	-4.518	-0.154	2.4039338095579807e-18	6.198	11823.000	-0.116	0.000	0.116
SRTed(29)	whole	field_7	-3.616	-0.183	9.615735238231923e-18	4.600	11823.000	-0.055	0.000	0.055
SRTed(29)	whole	field_8	-4.449	-0.023	-5.04826100007176e-17	5.879	11823.000	0.189	0.000	0.189
SRTed(29)	whole	field_9	-4.406	-0.054	-1.2019669047789904e-17	10.121	11823.000	-0.086	0.000	0.086
SRTed(29)	whole	field_10	-6.399	0.111	1.8029503571684855e-17	10.193	11823.000	-0.032	0.000	0.032
SRTed(29)	whole	field_11	-5.102	0.035	-9.615735238231923e-18	5.111	11823.000	0.035	0.000	0.035
SRTed(29)	whole	field_12	-2.134	-0.091	-4.507375892921214e-18	46.427	11823.000	-0.056	0.000	0.056
SRTed(29)	whole	field_13	-5.223	0.023	-1.4423602857347886e-17	6.252	11823.000	-0.117	0.000	0.117
SRTed(29)	whole	field_14	-9.210	0.055	-1.7428520119295362e-16	29.762	11823.000	0.036	0.000	0.036
SRTed(29)	whole	field_15	-24.308	0.037	-3.377527002428963e-16	46.545	11823.000	-0.020	0.002	0.020
SRTed(29)	whole	field_16	-4.296	-0.071	-1.2019669047789904e-17	13.702	11823.000	0.041	0.000	0.041
